"","loc","scale","shape"
"720",2.43645258124256,0.159119535566598,-0.666436802258703
"721",2.43645258124256,0.159119535566598,-0.666436802258703
"722",2.43645258124256,0.159119535566598,-0.666436802258703
"723",0,0,0
"724",2.51266359378323,0.0347864522185497,-0.661759426221457
"725",2.43645258124256,0.159119535566598,-0.666436802258703
"726",2.43645258124256,0.159119535566598,-0.666436802258703
"727",0,0,0
"728",0,0,0
"729",0,0,0
"730",0,0,0
"731",0,0,0
"732",0,0,0
"733",0,0,0
"734",0,0,0
"735",0,0,0
"736",0,0,0
"737",0,0,0
"738",0,0,0
"739",0,0,0
"740",0,0,0
"741",0,0,0
"742",0,0,0
"743",0,0,0
"744",0,0,0
"745",0,0,0
"746",0,0,0
"747",0,0,0
"748",0,0,0
"749",0,0,0
"750",0,0,0
"751",0,0,0
"752",0,0,0
"753",0,0,0
"754",0,0,0
"755",0,0,0
"756",0,0,0
"757",0,0,0
"758",0,0,0
"759",0,0,0
"760",0,0,0
"761",0,0,0
"762",0,0,0
